"PID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","ID_4","NAME_4","VARNAME_4","TYPE_4","ENGTYPE_4"
22161,157,"NPL","Nepal",2,"East",4,"Koshi",24,"Sunsari",3754,"Bakalauri","","Village development committee","Village development committee"
22162,157,"NPL","Nepal",2,"East",4,"Koshi",24,"Sunsari",3755,"Basantapur","","Village development committee","Village development committee"
22163,157,"NPL","Nepal",2,"East",4,"Koshi",24,"Sunsari",3756,"Babiya","","Village development committee","Village development committee"
22164,157,"NPL","Nepal",2,"East",4,"Koshi",24,"Sunsari",3757,"Amaduwa","","Village development committee","Village development committee"
22165,157,"NPL","Nepal",2,"East",4,"Koshi",24,"Sunsari",3758,"Amahibelaha","","Village development committee","Village development committee"
22166,157,"NPL","Nepal",2,"East",4,"Koshi",24,"Sunsari",3759,"Bhokraha","","Village development committee","Village development committee"
22167,157,"NPL","Nepal",2,"East",4,"Koshi",24,"Sunsari",3760,"Simariya","","Village development committee","Village development committee"
22168,157,"NPL","Nepal",2,"East",4,"Koshi",25,"Terhathum",3971,"Sabla","","Village development committee","Village development committee"
22169,157,"NPL","Nepal",2,"East",4,"Koshi",25,"Terhathum",3972,"Pouthak","","Village development committee","Village development committee"
22170,157,"NPL","Nepal",2,"East",4,"Koshi",25,"Terhathum",3973,"Morahang","","Village development committee","Village development committee"
22171,157,"NPL","Nepal",2,"East",4,"Koshi",25,"Terhathum",3974,"Jaljale","","Village development committee","Village development committee"
22172,157,"NPL","Nepal",2,"East",4,"Koshi",25,"Terhathum",3975,"Hamarjung","","Village development committee","Village development committee"
22173,157,"NPL","Nepal",2,"East",4,"Koshi",25,"Terhathum",3976,"Eseebu","","Village development committee","Village development committee"
22174,157,"NPL","Nepal",2,"East",4,"Koshi",25,"Terhathum",3977,"Chuhandanda","","Village development committee","Village development committee"
22175,157,"NPL","Nepal",2,"East",4,"Koshi",25,"Terhathum",3978,"Angdeem","","Village development committee","Village development committee"
22176,157,"NPL","Nepal",2,"East",4,"Koshi",25,"Terhathum",3979,"Ambung","","Village development committee","Village development committee"
22177,157,"NPL","Nepal",2,"East",4,"Koshi",25,"Terhathum",3980,"SankrantiBazar","","Village development committee","Village development committee"
22178,157,"NPL","Nepal",2,"East",4,"Koshi",25,"Terhathum",3981,"ShreeJung","","Village development committee","Village development committee"
22179,157,"NPL","Nepal",2,"East",4,"Koshi",25,"Terhathum",3982,"Simle","","Village development committee","Village development committee"
22180,157,"NPL","Nepal",2,"East",4,"Koshi",25,"Terhathum",3983,"Solma","","Village development committee","Village development committee"
22181,157,"NPL","Nepal",2,"East",4,"Koshi",25,"Terhathum",3984,"Tamfula","","Village development committee","Village development committee"
22182,157,"NPL","Nepal",2,"East",4,"Koshi",25,"Terhathum",3985,"Thoklung","","Village development committee","Village development committee"
22183,157,"NPL","Nepal",2,"East",4,"Koshi",25,"Terhathum",3986,"PanchakanyaPokhari","","Village development committee","Village development committee"
22184,157,"NPL","Nepal",2,"East",4,"Koshi",25,"Terhathum",3987,"Sungnam","","Village development committee","Village development committee"
22185,157,"NPL","Nepal",2,"East",4,"Koshi",25,"Terhathum",3988,"Sudap","","Village development committee","Village development committee"
22186,157,"NPL","Nepal",2,"East",4,"Koshi",25,"Terhathum",3989,"Samdu","","Village development committee","Village development committee"
22187,157,"NPL","Nepal",2,"East",4,"Koshi",25,"Terhathum",3990,"Phulek","","Village development committee","Village development committee"
22188,157,"NPL","Nepal",2,"East",4,"Koshi",25,"Terhathum",3991,"Oyakjung","","Village development committee","Village development committee"
22189,157,"NPL","Nepal",2,"East",4,"Koshi",25,"Terhathum",3992,"Okhare","","Village development committee","Village development committee"
22190,157,"NPL","Nepal",2,"East",4,"Koshi",25,"Terhathum",3993,"Myanglung","","Village development committee","Village development committee"
22191,157,"NPL","Nepal",2,"East",4,"Koshi",25,"Terhathum",3994,"Khamlalung","","Village development committee","Village development committee"
22192,157,"NPL","Nepal",2,"East",4,"Koshi",25,"Terhathum",3995,"Jirikhinti","","Village development committee","Village development committee"
22193,157,"NPL","Nepal",2,"East",4,"Koshi",25,"Terhathum",3996,"Phakchamara","","Village development committee","Village development committee"
22194,157,"NPL","Nepal",2,"East",4,"Koshi",25,"Terhathum",3997,"Hwaku","","Village development committee","Village development committee"
22195,157,"NPL","Nepal",2,"East",4,"Koshi",25,"Terhathum",3998,"Ewa","","Village development committee","Village development committee"
22196,157,"NPL","Nepal",2,"East",4,"Koshi",25,"Terhathum",3999,"Dangapa","","Village development committee","Village development committee"
22197,157,"NPL","Nepal",2,"East",4,"Koshi",25,"Terhathum",4000,"Basantapur","","Village development committee","Village development committee"
22198,157,"NPL","Nepal",2,"East",4,"Koshi",25,"Terhathum",4001,"Chhatedhunga","","Village development committee","Village development committee"
22199,157,"NPL","Nepal",2,"East",4,"Koshi",25,"Terhathum",4002,"Piple","","Village development committee","Village development committee"
22200,157,"NPL","Nepal",2,"East",5,"Mechi",26,"Ilam",1289,"NayaBazar","","Village development committee","Village development committee"
22201,157,"NPL","Nepal",2,"East",5,"Mechi",26,"Ilam",1290,"Sakhejung","","Village development committee","Village development committee"
22202,157,"NPL","Nepal",2,"East",5,"Mechi",26,"Ilam",1291,"Samalbung","","Village development committee","Village development committee"
22203,157,"NPL","Nepal",2,"East",5,"Mechi",26,"Ilam",1292,"Sangrumba","","Village development committee","Village development committee"
22204,157,"NPL","Nepal",2,"East",5,"Mechi",26,"Ilam",1293,"ShreeAntu","","Village development committee","Village development committee"
22205,157,"NPL","Nepal",2,"East",5,"Mechi",26,"Ilam",1294,"Siddhithumka","","Village development committee","Village development committee"
22206,157,"NPL","Nepal",2,"East",5,"Mechi",26,"Ilam",1295,"Namsaling","","Village development committee","Village development committee"
22207,157,"NPL","Nepal",2,"East",5,"Mechi",26,"Ilam",1296,"Sumbek","","Village development committee","Village development committee"
22208,157,"NPL","Nepal",2,"East",5,"Mechi",26,"Ilam",1297,"Mangalbare","","Village development committee","Village development committee"
22209,157,"NPL","Nepal",2,"East",5,"Mechi",26,"Ilam",1298,"Mahamai","","Village development committee","Village development committee"
22210,157,"NPL","Nepal",2,"East",5,"Mechi",26,"Ilam",1299,"Mabu","","Village development committee","Village development committee"
22211,157,"NPL","Nepal",2,"East",5,"Mechi",26,"Ilam",1300,"Maimajhuwa","","Village development committee","Village development committee"
22212,157,"NPL","Nepal",2,"East",5,"Mechi",26,"Ilam",1301,"IlamN.P.","","Village development committee","Village development committee"
22213,157,"NPL","Nepal",2,"East",5,"Mechi",26,"Ilam",1302,"Gorkhe","","Village development committee","Village development committee"
22214,157,"NPL","Nepal",2,"East",5,"Mechi",26,"Ilam",1303,"Goduk","","Village development committee","Village development committee"
22215,157,"NPL","Nepal",2,"East",5,"Mechi",26,"Ilam",1304,"Gajurmukhi","","Village development committee","Village development committee"
22216,157,"NPL","Nepal",2,"East",5,"Mechi",26,"Ilam",1305,"Barbote","","Village development committee","Village development committee"
22217,157,"NPL","Nepal",2,"East",5,"Mechi",26,"Ilam",1306,"Bajho","","Village development committee","Village development committee"
22218,157,"NPL","Nepal",2,"East",5,"Mechi",26,"Ilam",1307,"Sopak","","Village development committee","Village development committee"
22219,157,"NPL","Nepal",2,"East",5,"Mechi",26,"Ilam",1308,"Soyang","","Village development committee","Village development committee"
22220,157,"NPL","Nepal",2,"East",5,"Mechi",26,"Ilam",1309,"Sulubung","","Village development committee","Village development committee"
22221,157,"NPL","Nepal",2,"East",5,"Mechi",26,"Ilam",1310,"Maipokhari","","Village development committee","Village development committee"
22222,157,"NPL","Nepal",2,"East",5,"Mechi",26,"Ilam",1311,"PasupatiNagar","","Village development committee","Village development committee"
22223,157,"NPL","Nepal",2,"East",5,"Mechi",26,"Ilam",1312,"Jamuna","","Village development committee","Village development committee"
22224,157,"NPL","Nepal",2,"East",5,"Mechi",26,"Ilam",1313,"Puwamajhuwa","","Village development committee","Village development committee"
22225,157,"NPL","Nepal",2,"East",5,"Mechi",26,"Ilam",1314,"Sakfara","","Village development committee","Village development committee"
22226,157,"NPL","Nepal",2,"East",5,"Mechi",26,"Ilam",1315,"Chisapani","","Village development committee","Village development committee"
22227,157,"NPL","Nepal",2,"East",5,"Mechi",26,"Ilam",1316,"Panchkanya","","Village development committee","Village development committee"
22228,157,"NPL","Nepal",2,"East",5,"Mechi",26,"Ilam",1317,"Lumde","","Village development committee","Village development committee"
22229,157,"NPL","Nepal",2,"East",5,"Mechi",26,"Ilam",1318,"Kolbung","","Village development committee","Village development committee"
22230,157,"NPL","Nepal",2,"East",5,"Mechi",26,"Ilam",1319,"Kanyam","","Village development committee","Village development committee"
22231,157,"NPL","Nepal",2,"East",5,"Mechi",26,"Ilam",1320,"Shantipur","","Village development committee","Village development committee"
22232,157,"NPL","Nepal",2,"East",5,"Mechi",26,"Ilam",1321,"Jogmai","","Village development committee","Village development committee"
22233,157,"NPL","Nepal",2,"East",5,"Mechi",26,"Ilam",1322,"Jitpur","","Village development committee","Village development committee"
22234,157,"NPL","Nepal",2,"East",5,"Mechi",26,"Ilam",1323,"Dhuseni","","Village development committee","Village development committee"
22235,157,"NPL","Nepal",2,"East",5,"Mechi",26,"Ilam",1324,"Phakphok","","Village development committee","Village development committee"
22236,157,"NPL","Nepal",2,"East",5,"Mechi",26,"Ilam",1325,"PhikalBazar","","Village development committee","Village development committee"
22237,157,"NPL","Nepal",2,"East",5,"Mechi",26,"Ilam",1326,"Phuyatappa","","Village development committee","Village development committee"
22238,157,"NPL","Nepal",2,"East",5,"Mechi",26,"Ilam",1327,"Shantidanda","","Village development committee","Village development committee"
22239,157,"NPL","Nepal",2,"East",5,"Mechi",26,"Ilam",1328,"Chulachuli","","Village development committee","Village development committee"
22240,157,"NPL","Nepal",2,"East",5,"Mechi",26,"Ilam",1329,"Pyang","","Village development committee","Village development committee"
22241,157,"NPL","Nepal",2,"East",5,"Mechi",26,"Ilam",1330,"Jirmale","","Village development committee","Village development committee"
22242,157,"NPL","Nepal",2,"East",5,"Mechi",26,"Ilam",1331,"Erautar","","Village development committee","Village development committee"
22243,157,"NPL","Nepal",2,"East",5,"Mechi",26,"Ilam",1332,"Ektappa","","Village development committee","Village development committee"
22244,157,"NPL","Nepal",2,"East",5,"Mechi",26,"Ilam",1333,"Ebhang","","Village development committee","Village development committee"
22245,157,"NPL","Nepal",2,"East",5,"Mechi",26,"Ilam",1334,"Amchok","","Village development committee","Village development committee"
22246,157,"NPL","Nepal",2,"East",5,"Mechi",26,"Ilam",1335,"Chameta","","Village development committee","Village development committee"
22247,157,"NPL","Nepal",2,"East",5,"Mechi",26,"Ilam",1336,"Danabari","","Village development committee","Village development committee"
22248,157,"NPL","Nepal",2,"East",5,"Mechi",26,"Ilam",1337,"Laxmipur","","Village development committee","Village development committee"
22249,157,"NPL","Nepal",2,"East",5,"Mechi",27,"Jhapa",1368,"Goldhap","","Village development committee","Village development committee"
22250,157,"NPL","Nepal",2,"East",5,"Mechi",27,"Jhapa",1369,"Gherabari","","Village development committee","Village development committee"
22251,157,"NPL","Nepal",2,"East",5,"Mechi",27,"Jhapa",1370,"Kohabara","","Village development committee","Village development committee"
22252,157,"NPL","Nepal",2,"East",5,"Mechi",27,"Jhapa",1371,"Korobari","","Village development committee","Village development committee"
22253,157,"NPL","Nepal",2,"East",5,"Mechi",27,"Jhapa",1372,"Kumarkhod","","Village development committee","Village development committee"
22254,157,"NPL","Nepal",2,"East",5,"Mechi",27,"Jhapa",1373,"Mahabhara","","Village development committee","Village development committee"
22255,157,"NPL","Nepal",2,"East",5,"Mechi",27,"Jhapa",1374,"MechinagarN.P.","","Village development committee","Village development committee"
22256,157,"NPL","Nepal",2,"East",5,"Mechi",27,"Jhapa",1375,"Panchgachhi","","Village development committee","Village development committee"
22257,157,"NPL","Nepal",2,"East",5,"Mechi",27,"Jhapa",1376,"Prithivinagar","","Village development committee","Village development committee"
22258,157,"NPL","Nepal",2,"East",5,"Mechi",27,"Jhapa",1377,"Shivaganj","","Village development committee","Village development committee"
22259,157,"NPL","Nepal",2,"East",5,"Mechi",27,"Jhapa",1378,"Surunga","","Village development committee","Village development committee"
22260,157,"NPL","Nepal",2,"East",5,"Mechi",27,"Jhapa",1379,"Baniyani","","Village development committee","Village development committee"
22261,157,"NPL","Nepal",2,"East",5,"Mechi",27,"Jhapa",1380,"Balubari","","Village development committee","Village development committee"
22262,157,"NPL","Nepal",2,"East",5,"Mechi",27,"Jhapa",1381,"Baigundhura","","Village development committee","Village development committee"
22263,157,"NPL","Nepal",2,"East",5,"Mechi",27,"Jhapa",1382,"Budhabare","","Village development committee","Village development committee"
22264,157,"NPL","Nepal",2,"East",5,"Mechi",27,"Jhapa",1383,"Maheshpur","","Village development committee","Village development committee"
22265,157,"NPL","Nepal",2,"East",5,"Mechi",27,"Jhapa",1384,"Sanischare","","Village development committee","Village development committee"
22266,157,"NPL","Nepal",2,"East",5,"Mechi",27,"Jhapa",1385,"Lakhanpur","","Village development committee","Village development committee"
22267,157,"NPL","Nepal",2,"East",5,"Mechi",27,"Jhapa",1386,"Dharampur","","Village development committee","Village development committee"
22268,157,"NPL","Nepal",2,"East",5,"Mechi",27,"Jhapa",1387,"Pathariya","","Village development committee","Village development committee"
22269,157,"NPL","Nepal",2,"East",5,"Mechi",27,"Jhapa",1388,"Bahundangi","","Village development committee","Village development committee"
22270,157,"NPL","Nepal",2,"East",5,"Mechi",27,"Jhapa",1389,"Shantinagar","","Village development committee","Village development committee"
22271,157,"NPL","Nepal",2,"East",5,"Mechi",27,"Jhapa",1390,"Dangibari","","Village development committee","Village development committee"
22272,157,"NPL","Nepal",2,"East",5,"Mechi",27,"Jhapa",1391,"Khajurgachhi","","Village development committee","Village development committee"
22273,157,"NPL","Nepal",2,"East",5,"Mechi",27,"Jhapa",1392,"Khudunabari","","Village development committee","Village development committee"
22274,157,"NPL","Nepal",2,"East",5,"Mechi",27,"Jhapa",1393,"Kechana","","Village development committee","Village development committee"
22275,157,"NPL","Nepal",2,"East",5,"Mechi",27,"Jhapa",1394,"Juropani","","Village development committee","Village development committee"
22276,157,"NPL","Nepal",2,"East",5,"Mechi",27,"Jhapa",1395,"Jalthal","","Village development committee","Village development committee"
22277,157,"NPL","Nepal",2,"East",5,"Mechi",27,"Jhapa",1396,"Maharanijhoda","","Village development committee","Village development committee"
22278,157,"NPL","Nepal",2,"East",5,"Mechi",27,"Jhapa",1397,"Gauriganj","","Village development committee","Village development committee"
22279,157,"NPL","Nepal",2,"East",5,"Mechi",27,"Jhapa",1398,"Ghailadubba","","Village development committee","Village development committee"
22280,157,"NPL","Nepal",2,"East",5,"Mechi",27,"Jhapa",1399,"Gauradaha","","Village development committee","Village development committee"
22281,157,"NPL","Nepal",2,"East",5,"Mechi",27,"Jhapa",1400,"Dhaijan","","Village development committee","Village development committee"
22282,157,"NPL","Nepal",2,"East",5,"Mechi",27,"Jhapa",1401,"Maheshpur","","Village development committee","Village development committee"
22283,157,"NPL","Nepal",2,"East",5,"Mechi",27,"Jhapa",1402,"Haldibari","","Village development committee","Village development committee"
22284,157,"NPL","Nepal",2,"East",5,"Mechi",27,"Jhapa",1403,"BhadrapurN.P.","","Village development committee","Village development committee"
22285,157,"NPL","Nepal",2,"East",5,"Mechi",27,"Jhapa",1404,"Jyamirgadhi","","Village development committee","Village development committee"
22286,157,"NPL","Nepal",2,"East",5,"Mechi",27,"Jhapa",1405,"Garamani","","Village development committee","Village development committee"
22287,157,"NPL","Nepal",2,"East",5,"Mechi",27,"Jhapa",1406,"Arjundhara","","Village development committee","Village development committee"
22288,157,"NPL","Nepal",2,"East",5,"Mechi",27,"Jhapa",1407,"Duwagadhi","","Village development committee","Village development committee"
22289,157,"NPL","Nepal",2,"East",5,"Mechi",27,"Jhapa",1408,"Chakchaki","","Village development committee","Village development committee"
22290,157,"NPL","Nepal",2,"East",5,"Mechi",27,"Jhapa",1409,"Chandragadhi","","Village development committee","Village development committee"
22291,157,"NPL","Nepal",2,"East",5,"Mechi",27,"Jhapa",1410,"Charpane","","Village development committee","Village development committee"
22292,157,"NPL","Nepal",2,"East",5,"Mechi",27,"Jhapa",1411,"Anarmani","","Village development committee","Village development committee"
22293,157,"NPL","Nepal",2,"East",5,"Mechi",27,"Jhapa",1412,"DamakN.P.","","Village development committee","Village development committee"
22294,157,"NPL","Nepal",2,"East",5,"Mechi",27,"Jhapa",1413,"Topgachchi","","Village development committee","Village development committee"
22295,157,"NPL","Nepal",2,"East",5,"Mechi",27,"Jhapa",1414,"Sharanamati","","Village development committee","Village development committee"
22296,157,"NPL","Nepal",2,"East",5,"Mechi",27,"Jhapa",1415,"Satasidham","","Village development committee","Village development committee"
22297,157,"NPL","Nepal",2,"East",5,"Mechi",27,"Jhapa",1416,"Rajgadh","","Village development committee","Village development committee"
22298,157,"NPL","Nepal",2,"East",5,"Mechi",27,"Jhapa",1417,"Pathamari","","Village development committee","Village development committee"
22299,157,"NPL","Nepal",2,"East",5,"Mechi",27,"Jhapa",1418,"Tagandubba","","Village development committee","Village development committee"
22300,157,"NPL","Nepal",2,"East",5,"Mechi",28,"Panchthar",2541,"Sarangdanda","","Village development committee","Village development committee"
22301,157,"NPL","Nepal",2,"East",5,"Mechi",28,"Panchthar",2542,"Rabi","","Village development committee","Village development committee"
22302,157,"NPL","Nepal",2,"East",5,"Mechi",28,"Panchthar",2543,"Phaktep","","Village development committee","Village development committee"
22303,157,"NPL","Nepal",2,"East",5,"Mechi",28,"Panchthar",2544,"Olane","","Village development committee","Village development committee"
22304,157,"NPL","Nepal",2,"East",5,"Mechi",28,"Panchthar",2545,"Mauwa","","Village development committee","Village development committee"
22305,157,"NPL","Nepal",2,"East",5,"Mechi",28,"Panchthar",2546,"Mangjabung","","Village development committee","Village development committee"
22306,157,"NPL","Nepal",2,"East",5,"Mechi",28,"Panchthar",2547,"Limba","","Village development committee","Village development committee"
22307,157,"NPL","Nepal",2,"East",5,"Mechi",28,"Panchthar",2548,"Kurumba","","Village development committee","Village development committee"
22308,157,"NPL","Nepal",2,"East",5,"Mechi",28,"Panchthar",2549,"Hangum","","Village development committee","Village development committee"
22309,157,"NPL","Nepal",2,"East",5,"Mechi",28,"Panchthar",2550,"Aangsarang","","Village development committee","Village development committee"
22310,157,"NPL","Nepal",2,"East",5,"Mechi",28,"Panchthar",2551,"Durdimba","","Village development committee","Village development committee"
22311,157,"NPL","Nepal",2,"East",5,"Mechi",28,"Panchthar",2552,"Amarpur","","Village development committee","Village development committee"
22312,157,"NPL","Nepal",2,"East",5,"Mechi",28,"Panchthar",2553,"Chilingdin","","Village development committee","Village development committee"
22313,157,"NPL","Nepal",2,"East",5,"Mechi",28,"Panchthar",2554,"Aarubote","","Village development committee","Village development committee"
22314,157,"NPL","Nepal",2,"East",5,"Mechi",28,"Panchthar",2555,"Aangna","","Village development committee","Village development committee"
22315,157,"NPL","Nepal",2,"East",5,"Mechi",28,"Panchthar",2556,"Bharapa","","Village development committee","Village development committee"
22316,157,"NPL","Nepal",2,"East",5,"Mechi",28,"Panchthar",2557,"Falaicha","","Village development committee","Village development committee"
22317,157,"NPL","Nepal",2,"East",5,"Mechi",28,"Panchthar",2558,"Yasok","","Village development committee","Village development committee"
22318,157,"NPL","Nepal",2,"East",5,"Mechi",28,"Panchthar",2559,"Yanganam","","Village development committee","Village development committee"
22319,157,"NPL","Nepal",2,"East",5,"Mechi",28,"Panchthar",2560,"Chokmagu","","Village development committee","Village development committee"
22320,157,"NPL","Nepal",2,"East",5,"Mechi",28,"Panchthar",2561,"Tharpu","","Village development committee","Village development committee"
22321,157,"NPL","Nepal",2,"East",5,"Mechi",28,"Panchthar",2562,"Chyangthapu","","Village development committee","Village development committee"
22322,157,"NPL","Nepal",2,"East",5,"Mechi",28,"Panchthar",2563,"Syangrumba","","Village development committee","Village development committee"
22323,157,"NPL","Nepal",2,"East",5,"Mechi",28,"Panchthar",2564,"Sumang","","Village development committee","Village development committee"
22324,157,"NPL","Nepal",2,"East",5,"Mechi",28,"Panchthar",2565,"Ekteen","","Village development committee","Village development committee"
22325,157,"NPL","Nepal",2,"East",5,"Mechi",28,"Panchthar",2566,"Embung","","Village development committee","Village development committee"
22326,157,"NPL","Nepal",2,"East",5,"Mechi",28,"Panchthar",2567,"Siwa","","Village development committee","Village development committee"
22327,157,"NPL","Nepal",2,"East",5,"Mechi",28,"Panchthar",2568,"Lungrupa","","Village development committee","Village development committee"
22328,157,"NPL","Nepal",2,"East",5,"Mechi",28,"Panchthar",2569,"Luwamfu","","Village development committee","Village development committee"
22329,157,"NPL","Nepal",2,"East",5,"Mechi",28,"Panchthar",2570,"Sidin","","Village development committee","Village development committee"
22330,157,"NPL","Nepal",2,"East",5,"Mechi",28,"Panchthar",2571,"Memeng","","Village development committee","Village development committee"
22331,157,"NPL","Nepal",2,"East",5,"Mechi",28,"Panchthar",2572,"Ranitar","","Village development committee","Village development committee"
22332,157,"NPL","Nepal",2,"East",5,"Mechi",28,"Panchthar",2573,"Nagi","","Village development committee","Village development committee"
22333,157,"NPL","Nepal",2,"East",5,"Mechi",28,"Panchthar",2574,"Nangeen","","Village development committee","Village development committee"
22334,157,"NPL","Nepal",2,"East",5,"Mechi",28,"Panchthar",2575,"Ranigaun","","Village development committee","Village development committee"
22335,157,"NPL","Nepal",2,"East",5,"Mechi",28,"Panchthar",2576,"Nawamidanda","","Village development committee","Village development committee"
22336,157,"NPL","Nepal",2,"East",5,"Mechi",28,"Panchthar",2577,"Prangbung","","Village development committee","Village development committee"
22337,157,"NPL","Nepal",2,"East",5,"Mechi",28,"Panchthar",2578,"Oyam","","Village development committee","Village development committee"
22338,157,"NPL","Nepal",2,"East",5,"Mechi",28,"Panchthar",2579,"Panchami","","Village development committee","Village development committee"
22339,157,"NPL","Nepal",2,"East",5,"Mechi",28,"Panchthar",2580,"Pauwasartap","","Village development committee","Village development committee"
22340,157,"NPL","Nepal",2,"East",5,"Mechi",28,"Panchthar",2581,"Phidim","","Village development committee","Village development committee"
22341,157,"NPL","Nepal",2,"East",5,"Mechi",29,"Taplejung",3921,"Sawadin","","Village development committee","Village development committee"
22342,157,"NPL","Nepal",2,"East",5,"Mechi",29,"Taplejung",3922,"Phulbari","","Village development committee","Village development committee"
22343,157,"NPL","Nepal",2,"East",5,"Mechi",29,"Taplejung",3923,"Sanwa","","Village development committee","Village development committee"
22344,157,"NPL","Nepal",2,"East",5,"Mechi",29,"Taplejung",3924,"Ambegudin","","Village development committee","Village development committee"
22345,157,"NPL","Nepal",2,"East",5,"Mechi",29,"Taplejung",3925,"Ankhop","","Village development committee","Village development committee"
22346,157,"NPL","Nepal",2,"East",5,"Mechi",29,"Taplejung",3926,"Chaksibote","","Village development committee","Village development committee"
22347,157,"NPL","Nepal",2,"East",5,"Mechi",29,"Taplejung",3927,"Change","","Village development committee","Village development committee"
22348,157,"NPL","Nepal",2,"East",5,"Mechi",29,"Taplejung",3928,"Dhungesaghu","","Village development committee","Village development committee"
22349,157,"NPL","Nepal",2,"East",5,"Mechi",29,"Taplejung",3929,"Dummrise","","Village development committee","Village development committee"
22350,157,"NPL","Nepal",2,"East",5,"Mechi",29,"Taplejung",3930,"Hangdeva","","Village development committee","Village development committee"
22351,157,"NPL","Nepal",2,"East",5,"Mechi",29,"Taplejung",3931,"Khamlung","","Village development committee","Village development committee"
22352,157,"NPL","Nepal",2,"East",5,"Mechi",29,"Taplejung",3932,"Khokling","","Village development committee","Village development committee"
22353,157,"NPL","Nepal",2,"East",5,"Mechi",29,"Taplejung",3933,"Limbudin","","Village development committee","Village development committee"
22354,157,"NPL","Nepal",2,"East",5,"Mechi",29,"Taplejung",3934,"Tellok","","Village development committee","Village development committee"
22355,157,"NPL","Nepal",2,"East",5,"Mechi",29,"Taplejung",3935,"Thechambu","","Village development committee","Village development committee"
22356,157,"NPL","Nepal",2,"East",5,"Mechi",29,"Taplejung",3936,"Thukima","","Village development committee","Village development committee"
22357,157,"NPL","Nepal",2,"East",5,"Mechi",29,"Taplejung",3937,"Thinglabu","","Village development committee","Village development committee"
22358,157,"NPL","Nepal",2,"East",5,"Mechi",29,"Taplejung",3938,"Tapethok","","Village development committee","Village development committee"
22359,157,"NPL","Nepal",2,"East",5,"Mechi",29,"Taplejung",3939,"Dokhu","","Village development committee","Village development committee"
22360,157,"NPL","Nepal",2,"East",5,"Mechi",29,"Taplejung",3940,"Hangpang","","Village development committee","Village development committee"
22361,157,"NPL","Nepal",2,"East",5,"Mechi",29,"Taplejung",3941,"Lingtep","","Village development committee","Village development committee"
22362,157,"NPL","Nepal",2,"East",5,"Mechi",29,"Taplejung",3942,"Mehele","","Village development committee","Village development committee"
22363,157,"NPL","Nepal",2,"East",5,"Mechi",29,"Taplejung",3943,"Nankholyang","","Village development committee","Village development committee"
22364,157,"NPL","Nepal",2,"East",5,"Mechi",29,"Taplejung",3944,"Nidhuradin","","Village development committee","Village development committee"
22365,157,"NPL","Nepal",2,"East",5,"Mechi",29,"Taplejung",3945,"Pedang","","Village development committee","Village development committee"
22366,157,"NPL","Nepal",2,"East",5,"Mechi",29,"Taplejung",3946,"Phungling","","Village development committee","Village development committee"
22367,157,"NPL","Nepal",2,"East",5,"Mechi",29,"Taplejung",3947,"Phurumbu","","Village development committee","Village development committee"
22368,157,"NPL","Nepal",2,"East",5,"Mechi",29,"Taplejung",3948,"Mamankhe","","Village development committee","Village development committee"
22369,157,"NPL","Nepal",2,"East",5,"Mechi",29,"Taplejung",3949,"Khejenim","","Village development committee","Village development committee"
22370,157,"NPL","Nepal",2,"East",5,"Mechi",29,"Taplejung",3950,"Kalikhola","","Village development committee","Village development committee"
22371,157,"NPL","Nepal",2,"East",5,"Mechi",29,"Taplejung",3951,"Ekhabu","","Village development committee","Village development committee"
22372,157,"NPL","Nepal",2,"East",5,"Mechi",29,"Taplejung",3952,"Sikaicha","","Village development committee","Village development committee"
22373,157,"NPL","Nepal",2,"East",5,"Mechi",29,"Taplejung",3953,"Surumakhim","","Village development committee","Village development committee"
22374,157,"NPL","Nepal",2,"East",5,"Mechi",29,"Taplejung",3954,"Liwang","","Village development committee","Village development committee"
22375,157,"NPL","Nepal",2,"East",5,"Mechi",29,"Taplejung",3955,"Khewang","","Village development committee","Village development committee"
22376,157,"NPL","Nepal",2,"East",5,"Mechi",29,"Taplejung",3956,"Linkhim","","Village development committee","Village development committee"
22377,157,"NPL","Nepal",2,"East",5,"Mechi",29,"Taplejung",3957,"Nalbu","","Village development committee","Village development committee"
22378,157,"NPL","Nepal",2,"East",5,"Mechi",29,"Taplejung",3958,"Phakumba","","Village development committee","Village development committee"
22379,157,"NPL","Nepal",2,"East",5,"Mechi",29,"Taplejung",3959,"Phawakhola","","Village development committee","Village development committee"
22380,157,"NPL","Nepal",2,"East",5,"Mechi",29,"Taplejung",3960,"Yamfudin","","Village development committee","Village development committee"
22381,157,"NPL","Nepal",2,"East",5,"Mechi",29,"Taplejung",3961,"Papung","","Village development committee","Village development committee"
22382,157,"NPL","Nepal",2,"East",5,"Mechi",29,"Taplejung",3962,"Lelep","","Village development committee","Village development committee"
22383,157,"NPL","Nepal",2,"East",5,"Mechi",29,"Taplejung",3963,"Sadewa","","Village development committee","Village development committee"
22384,157,"NPL","Nepal",2,"East",5,"Mechi",29,"Taplejung",3964,"Sangu","","Village development committee","Village development committee"
22385,157,"NPL","Nepal",2,"East",5,"Mechi",29,"Taplejung",3965,"Santhakra","","Village development committee","Village development committee"
22386,157,"NPL","Nepal",2,"East",5,"Mechi",29,"Taplejung",3966,"Sawalakhu","","Village development committee","Village development committee"
22387,157,"NPL","Nepal",2,"East",5,"Mechi",29,"Taplejung",3967,"Tiringe","","Village development committee","Village development committee"
